timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size
1780357240.153,414996.0,6671.303,9.937475,,,,
1780357240.216,415021.0,6671.262,9.937492,,,,
1780357240.217,415046.0,6671.33,9.937465,,,,
1780357240.217,415071.0,6671.315,9.93747,,,,
1780357240.281,415096.0,6671.248,9.937499,,,,
1780357240.282,415121.0,6671.221,9.937749,,,,
1780357240.343,415146.0,6671.288,9.937721,,,,
1780357240.343,415171.0,6671.193,9.93776,,,,
1780357240.344,415196.0,6671.221,9.937749,,,,
1780357240.407,415221.0,6671.228,9.937746,,,,
1780357240.408,415246.0,6671.269,9.937729,,,,
1780357240.470,415271.0,6671.322,9.937707,,,,
1780357240.471,415296.0,6671.295,9.937718,,,,
1780357240.472,415321.0,6671.343,9.937938,,,,
1780357240.518,415346.0,6671.438,9.937899,,,,
1780357240.519,415371.0,6671.289,9.937961,,,,
1780357240.583,415396.0,6671.303,9.937954,,,,
1780357240.584,415421.0,6671.371,9.937926,,,,
1780357240.647,415446.0,6671.263,9.937971,,,,
1780357240.648,415471.0,6671.269,9.937968,,,,
1780357240.648,415496.0,6671.371,9.937926,,,,
1780357240.710,415521.0,6671.391,9.937918,,,,
1780357240.711,415546.0,6671.275,9.937966,,,,
1780357240.774,415571.0,6671.302,9.938194,,,,
1780357240.774,415596.0,6671.105,9.938276,,,,
1780357240.774,415621.0,6671.084,9.938285,,,,
1780357240.839,415646.0,6671.112,9.938033,,,,
1780357240.840,415671.0,6671.044,9.938062,,,,
1780357240.840,415696.0,6671.167,9.938011,,,,
1780357240.902,415721.0,6671.2,9.937757,,,,
1780357240.903,415746.0,6671.18,9.938005,,,,
1780357240.967,415771.0,6671.133,9.938025,,,,
1780357240.968,415796.0,6671.201,9.937997,,,,
1780357240.968,415821.0,6671.118,9.938031,,,,
1780357241.030,415846.0,6671.024,9.93807,,,,
1780357241.030,415871.0,6670.942,9.938105,,,,
1780357241.093,415896.0,6670.881,9.93789,,,,
1780357241.094,415921.0,6670.759,9.937941,,,,
1780357241.094,415946.0,6670.814,9.937918,,,,
1780357241.158,415971.0,6670.636,9.937992,,,,
1780357241.158,415996.0,6670.82,9.937916,,,,
1780357241.205,416021.0,6670.833,9.937671,,,,
1780357241.206,416046.0,6670.846,9.937426,,,,
1780357241.269,416071.0,6670.948,9.937384,,,,
1780357241.270,416096.0,6670.866,9.937418,,,,
1780357241.270,416121.0,6670.88,9.937412,,,,
1780357241.332,416146.0,6670.778,9.937454,,,,
1780357241.334,416171.0,6670.826,9.937434,,,,
1780357241.397,416196.0,6670.751,9.937466,,,,
1780357241.398,416221.0,6670.765,9.93746,,,,
1780357241.399,416246.0,6670.73,9.937474,,,,
1780357241.461,416271.0,6670.684,9.937733,,,,
1780357241.463,416296.0,6670.657,9.937505,,,,
1780357241.464,416321.0,6670.501,9.93757,,,,
1780357241.524,416346.0,6670.44,9.937834,,,,
1780357241.525,416371.0,6670.372,9.937623,,,,
1780357241.590,416396.0,6670.236,9.937679,,,,
1780357241.591,416421.0,6670.189,9.937699,,,,
1780357241.592,416446.0,6670.256,9.937671,,,,
1780357241.653,416471.0,6670.386,9.937379,,,,
1780357241.654,416496.0,6670.386,9.937379,,,,
1780357241.717,416521.0,6670.393,9.937614,,,,
1780357241.718,416546.0,6670.249,9.937675,,,,
1780357241.719,416571.0,6670.168,9.937708,,,,
1780357241.780,416596.0,6670.141,9.937719,,,,
1780357241.781,416621.0,6669.964,9.937793,,,,
