timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size
1780357363.475,95015.0,8780.428,10.523871,,,,
1780357363.477,95040.0,8733.204,10.497332,,,,
1780357363.478,95065.0,8729.513,10.495578,,,,
1780357363.545,95090.0,8754.146,10.509352,,,,
1780357363.546,95115.0,8754.565,10.509684,,,,
1780357363.611,95140.0,8726.738,10.493131,,,,
1780357363.612,95165.0,8626.088,10.435298,,,,
1780357363.613,95190.0,8537.558,10.325131,,,,
1780357363.695,95215.0,8520.426,10.256101,,,,
1780357363.696,95240.0,8555.76,10.300029,,,,
1780357363.697,95265.0,8701.052,10.386253,,,,
1780357363.698,95290.0,8799.886,10.443636,,,,
1780357363.779,95315.0,8768.365,10.424157,,,,
1780357363.780,95340.0,8738.602,10.407259,,,,
1780357363.780,95365.0,8682.336,10.375874,,,,
1780357363.862,95390.0,8658.06,10.362946,,,,
1780357363.864,95415.0,8702.517,10.388437,,,,
1780357363.865,95440.0,8727.338,10.40339,,,,
1780357363.944,95465.0,8730.916,10.406336,,,,
1780357363.945,95490.0,8674.394,10.37483,,,,
1780357363.946,95515.0,8576.349,10.25772,,,,
1780357364.029,95540.0,8550.975,10.238119,,,,
1780357364.031,95565.0,8579.003,10.322172,,,,
1780357364.032,95590.0,8655.604,10.416794,,,,
1780357364.033,95615.0,8751.265,10.473967,,,,
1780357364.112,95640.0,8724.225,10.458279,,,,
1780357364.113,95665.0,8691.878,10.440204,,,,
1780357364.113,95690.0,8641.737,10.412398,,,,
1780357364.194,95715.0,8617.171,10.40038,,,,
1780357364.195,95740.0,8667.103,10.42933,,,,
1780357364.196,95765.0,8724.554,10.463458,,,,
1780357364.278,95790.0,8720.629,10.462657,,,,
1780357364.279,95815.0,8686.575,10.444096,,,,
1780357364.280,95840.0,8588.762,10.391531,,,,
1780357364.281,95865.0,8544.152,10.344699,,,,
1780357364.377,95890.0,8562.345,10.402486,,,,
1780357364.379,95915.0,8593.443,10.46034,,,,
1780357364.380,95940.0,8717.071,10.534254,,,,
1780357364.381,95965.0,8745.913,10.553444,,,,
1780357364.463,95990.0,8717.337,10.53833,,,,
1780357364.464,96015.0,8683.029,10.520006,,,,
1780357364.465,96040.0,8638.242,10.496666,,,,
1780357364.544,96065.0,8661.916,10.511761,,,,
1780357364.545,96090.0,8706.89,10.53889,,,,
1780357364.546,96115.0,8716.084,10.545464,,,,
1780357364.628,96140.0,8693.138,10.53337,,,,
1780357364.630,96165.0,8602.438,10.484519,,,,
1780357364.631,96190.0,8517.902,10.372013,,,,
1780357364.632,96215.0,8516.198,10.368674,,,,
1780357364.712,96240.0,8561.065,10.43359,,,,
1780357364.713,96265.0,8692.46,10.511333,,,,
1780357364.715,96290.0,8770.572,10.557912,,,,
1780357364.795,96315.0,8736.157,10.538024,,,,
1780357364.796,96340.0,8697.591,10.516325,,,,
1780357364.798,96365.0,8633.809,10.481833,,,,
1780357364.798,96390.0,8621.074,10.475456,,,,
1780357364.877,96415.0,8685.204,10.512376,,,,
1780357364.878,96440.0,8730.08,10.537888,,,,
1780357364.879,96465.0,8735.241,10.540416,,,,
1780357364.961,96490.0,8680.963,10.508622,,,,
1780357364.963,96515.0,8593.696,10.414021,,,,
1780357364.963,96540.0,8570.434,10.360563,,,,
1780357365.050,96565.0,8605.872,10.407403,,,,
1780357365.052,96590.0,8688.282,10.459764,,,,
1780357365.053,96615.0,8787.348,10.514978,,,,
1780357365.055,96640.0,8763.158,10.497679,,,,
1780357365.127,96665.0,8737.965,10.481018,,,,
1780357365.128,96690.0,8675.523,10.44323,,,,
1780357365.129,96715.0,8642.512,10.423239,,,,
1780357365.195,96740.0,8690.122,10.447975,,,,
1780357365.196,96765.0,8748.612,10.478822,,,,
1780357365.278,96790.0,8776.926,10.492266,,,,
1780357365.280,96815.0,8748.058,10.472744,,,,
1780357365.281,96840.0,8647.756,10.367114,,,,
1780357365.282,96865.0,8606.933,10.303025,,,,
1780357365.369,96890.0,8631.445,10.366562,,,,
1780357365.371,96915.0,8695.625,10.541986,,,,
1780357365.372,96940.0,8829.4,10.617943,,,,
